"Componente_ID","Fila_Alcance_Origen","Bloque","Frente","Metadata_Tipo","Objeto","Componente_API","Componente_Label","Estado_Git","Estado_Partial","Coincide_Git_Partial","Estado_Activo","Asignacion_Actual","RecordType_Relacionado","Referencia_Empresa_Marca","Aplica_PEKING","Exclusivo_Usados","Comportamiento_Actual","Accion_Potencial","Clasificacion","Dependencia","Bloqueo","Responsable_Definicion","Evidencia_Encontrada","Evidencia_Requerida","Prueba_Positiva_Requerida","Prueba_Negativa_Requerida","Nivel_Confianza","Notas"
"S3-0-B9-AP-011","S3C-B09-07","9","Approval Processes","ApprovalProcess","WorkOrder","WorkOrder.PROCESO_DE_APROB_GARANTIA","PROCESO_DE_APROB_GARANTIA","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Aprobadores: [usuario fijo omitido], [usuario fijo omitido], [usuario fijo omitido], [usuario fijo omitido]","Sin criterio explícito de Record Type","Criterios: WorkOrder.Etapa_de_flujo_de_trabajo__c/equals/Validación de Garantía; WorkOrder.tipoDeGasto__c/equals/Garantía","Por determinar","No","Contiene aprobadores fijos; identidades omitidas. Acciones y pasos recuperados individualmente.","Definir aplicabilidad y responsables; no modificar aprobadores","BLOQUEADO_NEGOCIO","Política de descuento/centro de costo/garantía y responsables oficiales","Responsables y reglas PEKING no confirmados","Negocio","Retrieve temporal individual de Partial 2026-08-06","Matriz de criterios, responsables autorizados y aceptación","Enviar registro elegible y completar aprobación","Registro no elegible no debe entrar; rechazo debe ejecutar acciones correctas","ALTO","No se registraron identidades personales de aprobadores fijos."
"S3-0-B9-AP-012","S3C-B09-07","9","Approval Processes","ApprovalProcess","WorkOrder","WorkOrder.PROCESO_DE_APROB_GARANTIA_CITA_TALLER","PROCESO_DE_APROB_GARANTIA_CITA_TALLER","NO_EXISTE","EXISTE","NO_COMPARABLE","INACTIVO","Aprobadores: [usuario fijo omitido]","Sin criterio explícito de Record Type","Criterios: WorkOrder.Etapa_de_flujo_de_trabajo__c/equals/Validación de Garantía; WorkOrder.Tipo_de_servicio__c/equals/Garantía","Por determinar","No","Contiene aprobadores fijos; identidades omitidas. Acciones y pasos recuperados individualmente.","Definir aplicabilidad y responsables; no modificar aprobadores","BLOQUEADO_NEGOCIO","Política de descuento/centro de costo/garantía y responsables oficiales","Responsables y reglas PEKING no confirmados","Negocio","Retrieve temporal individual de Partial 2026-08-06","Matriz de criterios, responsables autorizados y aceptación","Enviar registro elegible y completar aprobación","Registro no elegible no debe entrar; rechazo debe ejecutar acciones correctas","ALTO","No se registraron identidades personales de aprobadores fijos."
"S3-0-B9-ROL-001","S3C-B09-08","9","Roles","Role","UserRole","Asesores_y_Mecanicos_de_Servicio_Autos","Asesores y Mecánicos de Servicio Autos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Jefatura_de_Postventa_Autos; usuarios activos observados: 51","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-002","S3C-B09-08","9","Roles","Role","UserRole","Asesores_y_Mecanicos_de_Servicio_Motos","Asesores y Mecánicos de Servicio Motos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Jefatura_de_Postventa_Motos; usuarios activos observados: 9","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-003","S3C-B09-08","9","Roles","Role","UserRole","Call_Center_Asistente_de_Motos","Call Center / Asistente de Motos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Direccion_de_Ventas_Motos; usuarios activos observados: 0","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-004","S3C-B09-08","9","Roles","Role","UserRole","Call_Center_Asistente_de_ventas","Call Center / Asistente de ventas","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Direccion_de_Ventas_Autos; usuarios activos observados: 5","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-005","S3C-B09-08","9","Roles","Role","UserRole","Direccion_de_Postventa_Autos","Dirección de Postventa Autos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: View_All; usuarios activos observados: 0","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-006","S3C-B09-08","9","Roles","Role","UserRole","Direccion_de_Postventa_Motos","Dirección de Postventa Motos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: View_All; usuarios activos observados: 0","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-007","S3C-B09-08","9","Roles","Role","UserRole","Direccion_de_Ventas_Autos","Dirección de Ventas Autos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: View_All; usuarios activos observados: 2","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-008","S3C-B09-08","9","Roles","Role","UserRole","Direccion_de_Ventas_Motos","Dirección de Ventas Motos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: View_All; usuarios activos observados: 0","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-009","S3C-B09-08","9","Roles","Role","UserRole","Jefatura_de_Postventa_Autos","Jefatura de Postventa Autos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Direccion_de_Postventa_Autos; usuarios activos observados: 2","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-010","S3C-B09-08","9","Roles","Role","UserRole","Jefatura_de_Postventa_Motos","Jefatura de Postventa Motos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Direccion_de_Postventa_Motos; usuarios activos observados: 0","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-011","S3C-B09-08","9","Roles","Role","UserRole","Jefe_de_Ventas_Autos","Jefe de Ventas Autos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Call_Center_Asistente_de_ventas; usuarios activos observados: 4","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
"S3-0-B9-ROL-012","S3C-B09-08","9","Roles","Role","UserRole","Jefe_de_Ventas_Motos","Jefe de Ventas Motos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Call_Center_Asistente_de_Motos; usuarios activos observados: 2","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad."
